"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Contrast;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;10;1;false;619;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;5;1;false;953;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;6;1;false;636;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;5;1;false;932;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;7;1;false;882;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;5;1;false;812;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;9;1;false;867;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;7;1;false;762;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;2;1;false;780;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;4;1;false;1230;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;7;1;false;978;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;6;1;false;854;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;10;1;false;707;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;8;1;false;758;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;6;1;false;714;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;3;1;false;684;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;10;1;false;668;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;10;1;false;749;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;7;1;false;681;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;1;1;true;661;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;8;1;false;856;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;4;1;false;736;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;2;1;false;930;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;5;1;false;1029;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;9;1;false;959;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;4;1;false;974;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;4;1;false;750;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;3;1;false;860;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;8;1;false;921;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;9;1;false;939;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;2;1;false;819;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;5;1;false;766;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;4;1;false;930;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;5;1;false;717;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;1;1;true;742;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;3;1;false;829;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;5;1;false;980;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;3;1;false;777;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;9;1;false;894;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;4;1;false;805;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;10;1;false;795;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;8;1;false;764;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;2;1;false;811;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;4;1;false;736;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;4;1;false;980;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;7;1;false;789;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;7;1;false;665;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;10;1;false;1100;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;4;1;false;904;
