"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Contrast;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;9;1;false;774;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;2;1;false;785;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;10;1;false;848;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;6;1;false;860;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;9;1;false;963;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;3;1;false;777;
"undefined";"undefined";"undefined";"undefined";2;1;yes;4;1;10;1;false;653;
"undefined";"undefined";"undefined";"undefined";2;8;yes;3;1;7;1;false;1179;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;7;1;false;852;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;1;1;true;850;
"undefined";"undefined";"undefined";"undefined";6;8;no;3;1;5;1;false;687;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;2;1;false;827;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;6;1;false;860;
"undefined";"undefined";"undefined";"undefined";6;9;yes;4;1;8;1;false;542;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;5;1;false;710;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;3;1;false;740;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;3;1;false;1084;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;8;1;false;1027;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;6;1;false;850;
"undefined";"undefined";"undefined";"undefined";2;9;no;4;1;7;1;false;635;
"undefined";"undefined";"undefined";"undefined";4;1;no;4;1;7;1;false;563;
