"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Overlap_Target;Distance_from_Center;Marked_Word_Length;Overlap_Above;Overlap_Above_Percent;Overlap_Below;Overlap_Below_Percent;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;6;3;50;3;50;1;2;1;false;502;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;16;5;31;5;31;1;2;1;false;448;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;19;12;63;12;63;1;8;1;false;508;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;11;8;73;8;73;1;6;1;false;502;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;43;32;74;32;74;1;6;1;false;458;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;7;4;57;4;57;1;9;1;false;442;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;6;3;50;3;50;1;7;1;false;450;
"undefined";"undefined";"undefined";"undefined";14;3;2_26-50;2;19;8;42;8;42;1;4;1;false;517;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;3;0;0;0;0;1;6;1;false;430;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;19;8;42;8;42;1;4;1;false;470;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;6;3;50;3;50;1;8;1;false;509;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;3;0;0;0;0;1;6;1;false;454;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;3;0;0;0;0;1;3;1;false;466;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;21;14;67;14;67;1;7;1;false;428;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;27;20;74;20;74;1;6;1;false;418;
"undefined";"undefined";"undefined";"undefined";10;7;2_26-50;2;11;4;36;4;36;1;4;1;false;460;
"undefined";"undefined";"undefined";"undefined";14;8;3_51-75;3;32;21;66;21;66;1;10;1;false;463;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;7;0;0;0;0;1;10;1;false;449;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;18;7;39;7;39;1;6;1;false;486;
"undefined";"undefined";"undefined";"undefined";14;5;2_26-50;0;18;7;39;7;39;1;2;1;false;445;
"undefined";"undefined";"undefined";"undefined";14;7;1_0-25;2;13;2;15;2;15;1;7;1;false;513;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;13;2;15;2;15;1;10;1;false;424;
"undefined";"undefined";"undefined";"undefined";10;8;2_26-50;3;11;4;36;4;36;1;2;1;false;431;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;4;1;25;1;25;1;7;1;false;507;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;43;32;74;32;74;1;7;1;false;458;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;4;1;25;1;25;1;7;1;false;420;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;27;16;59;16;59;1;8;1;false;396;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;7;0;0;0;0;1;1;1;true;411;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;3;0;0;0;0;1;5;1;false;451;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;4;1;25;1;25;1;9;1;false;392;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;6;3;50;3;50;1;3;1;false;483;
"undefined";"undefined";"undefined";"undefined";14;3;2_26-50;2;17;6;35;6;35;1;9;1;false;443;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;14;3;21;3;21;1;4;1;false;404;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;4;1;25;1;25;1;1;1;true;389;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;10;7;70;7;70;1;6;1;false;494;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;4;1;25;1;25;1;2;1;false;517;
"undefined";"undefined";"undefined";"undefined";10;6;2_26-50;1;11;4;36;4;36;1;10;1;false;413;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;8;1;13;1;13;1;5;1;false;392;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;27;20;74;20;74;1;4;1;false;407;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;9;6;67;6;67;1;9;1;false;418;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;7;0;0;0;0;1;5;1;false;415;
"undefined";"undefined";"undefined";"undefined";14;8;2_26-50;3;16;5;31;5;31;1;3;1;false;364;
"undefined";"undefined";"undefined";"undefined";10;7;1_0-25;2;8;1;13;1;13;1;10;1;false;462;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;25;18;72;18;72;1;7;1;false;392;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;9;2;22;2;22;1;4;1;false;460;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;8;1;13;1;13;1;7;1;false;410;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;10;3;30;3;30;1;3;1;false;407;
"undefined";"undefined";"undefined";"undefined";6;2;2_26-50;3;4;1;25;1;25;1;2;1;false;474;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;3;0;0;0;0;1;3;1;false;483;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;15;4;27;4;27;1;9;1;false;455;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;17;10;59;10;59;1;9;1;false;443;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;17;6;35;6;35;1;6;1;false;383;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;11;4;36;4;36;1;6;1;false;414;
"undefined";"undefined";"undefined";"undefined";6;2;3_51-75;3;11;8;73;8;73;1;6;1;false;503;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;28;17;61;17;61;1;3;1;false;428;
"undefined";"undefined";"undefined";"undefined";14;8;2_26-50;3;20;9;45;9;45;1;2;1;false;407;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;4;1;25;1;25;1;1;1;true;435;
"undefined";"undefined";"undefined";"undefined";10;7;2_26-50;2;14;7;50;7;50;1;1;1;true;414;
"undefined";"undefined";"undefined";"undefined";6;3;3_51-75;2;10;7;70;7;70;1;2;1;false;497;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;11;4;36;4;36;1;3;1;false;546;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;15;8;53;8;53;1;4;1;false;413;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;17;10;59;10;59;1;6;1;false;450;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;14;3;21;3;21;1;1;1;true;403;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;16;9;56;9;56;1;5;1;false;514;
"undefined";"undefined";"undefined";"undefined";10;7;2_26-50;2;12;5;42;5;42;1;1;1;true;486;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;4;1;25;1;25;1;7;1;false;486;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;30;19;63;19;63;1;1;1;true;435;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;14;7;50;7;50;1;4;1;false;400;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;10;7;70;7;70;1;2;1;false;532;
"undefined";"undefined";"undefined";"undefined";6;2;3_51-75;3;6;3;50;3;50;1;3;1;false;581;
"undefined";"undefined";"undefined";"undefined";10;6;2_26-50;1;10;3;30;3;30;1;10;1;false;479;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;5;2;40;2;40;1;10;1;false;451;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;4;1;25;1;25;1;4;1;false;455;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;8;5;63;5;63;1;3;1;false;460;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;11;4;36;4;36;1;4;1;false;555;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;16;5;31;5;31;1;6;1;false;431;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;13;6;46;6;46;1;3;1;false;453;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;4;1;25;1;25;1;6;1;false;404;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;24;17;71;17;71;1;8;1;false;491;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;11;8;73;8;73;1;6;1;false;483;
"undefined";"undefined";"undefined";"undefined";14;8;3_51-75;3;27;16;59;16;59;1;7;1;false;491;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;13;2;15;2;15;1;1;1;true;459;
"undefined";"undefined";"undefined";"undefined";10;7;1_0-25;2;8;1;13;1;13;1;9;1;false;453;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;7;0;0;0;0;1;6;1;false;490;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;20;9;45;9;45;1;9;1;false;450;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;17;10;59;10;59;1;7;1;false;754;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;17;6;35;6;35;1;9;1;false;419;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;15;4;27;4;27;1;4;1;false;415;
"undefined";"undefined";"undefined";"undefined";6;3;3_51-75;2;9;6;67;6;67;1;4;1;false;519;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;33;22;67;22;67;1;1;1;true;417;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;12;1;8;1;8;1;2;1;false;447;
"undefined";"undefined";"undefined";"undefined";10;6;2_26-50;1;13;6;46;6;46;1;1;1;true;462;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;15;4;27;4;27;1;4;1;false;483;
"undefined";"undefined";"undefined";"undefined";6;3;3_51-75;2;7;4;57;4;57;1;5;1;false;542;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;14;7;50;7;50;1;5;1;false;532;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;8;1;13;1;13;1;2;1;false;537;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;18;11;61;11;61;1;7;1;false;468;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;2;1;false;469;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;15;8;53;8;53;1;10;1;false;627;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;19;12;63;12;63;1;4;1;false;490;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;5;2;40;2;40;1;8;1;false;453;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;3;0;0;0;0;1;10;1;false;458;
"undefined";"undefined";"undefined";"undefined";14;5;3_51-75;0;34;23;68;23;68;1;7;1;false;482;
"undefined";"undefined";"undefined";"undefined";10;6;2_26-50;1;13;6;46;6;46;1;1;1;true;426;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;9;2;22;2;22;1;8;1;false;487;
"undefined";"undefined";"undefined";"undefined";10;8;2_26-50;3;13;6;46;6;46;1;5;1;false;464;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;12;1;8;1;8;1;8;1;false;428;
"undefined";"undefined";"undefined";"undefined";14;2;3_51-75;3;41;30;73;30;73;1;4;1;false;545;
"undefined";"undefined";"undefined";"undefined";14;5;2_26-50;0;21;10;48;10;48;1;2;1;false;449;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;11;8;73;8;73;1;9;1;false;409;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;11;4;36;4;36;1;10;1;false;527;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;3;0;0;0;0;1;10;1;false;486;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;8;1;13;1;13;1;3;1;false;469;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;5;2;40;2;40;1;4;1;false;559;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;25;14;56;14;56;1;9;1;false;434;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;19;8;42;8;42;1;1;1;true;437;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;19;12;63;12;63;1;9;1;false;431;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;13;2;15;2;15;1;8;1;false;446;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;3;0;0;0;0;1;8;1;false;479;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;16;9;56;9;56;1;4;1;false;503;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;27;16;59;16;59;1;5;1;false;461;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;20;9;45;9;45;1;5;1;false;455;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;12;1;8;1;8;1;10;1;false;420;
"undefined";"undefined";"undefined";"undefined";10;3;2_26-50;2;14;7;50;7;50;1;8;1;false;489;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;21;10;48;10;48;1;6;1;false;489;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;26;15;58;15;58;1;6;1;false;482;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;9;2;22;2;22;1;5;1;false;478;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;4;1;25;1;25;1;8;1;false;582;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;5;2;40;2;40;1;5;1;false;456;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;4;1;25;1;25;1;3;1;false;513;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;12;5;42;5;42;1;10;1;false;414;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;4;1;25;1;25;1;2;1;false;467;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;4;1;false;459;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;10;3;30;3;30;1;10;1;false;445;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;8;1;13;1;13;1;9;1;false;398;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;3;0;0;0;0;1;5;1;false;385;
"undefined";"undefined";"undefined";"undefined";6;2;2_26-50;3;4;1;25;1;25;1;2;1;false;497;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;4;1;25;1;25;1;3;1;false;419;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;11;0;0;0;0;1;10;1;false;398;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;3;0;0;0;0;1;6;1;false;415;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;5;2;40;2;40;1;7;1;false;468;
"undefined";"undefined";"undefined";"undefined";10;3;2_26-50;2;10;3;30;3;30;1;10;1;false;553;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;6;3;50;3;50;1;1;1;true;468;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;3;0;0;0;0;1;5;1;false;461;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;18;11;61;11;61;1;6;1;false;415;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;12;1;8;1;8;1;1;1;true;539;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;4;1;25;1;25;1;1;1;true;451;
"undefined";"undefined";"undefined";"undefined";10;7;2_26-50;2;11;4;36;4;36;1;5;1;false;409;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;31;20;65;20;65;1;3;1;false;418;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;5;2;40;2;40;1;9;1;false;462;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;5;2;40;2;40;1;1;1;true;496;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;4;1;25;1;25;1;3;1;false;453;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;6;3;50;3;50;1;10;1;false;446;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;4;1;25;1;25;1;9;1;false;443;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;4;1;25;1;25;1;9;1;false;517;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;9;2;22;2;22;1;9;1;false;491;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;7;4;57;4;57;1;3;1;false;429;
"undefined";"undefined";"undefined";"undefined";10;7;1_0-25;2;8;1;13;1;13;1;1;1;true;398;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;20;13;65;13;65;1;6;1;false;460;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;17;10;59;10;59;1;9;1;false;438;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;24;13;54;13;54;1;6;1;false;447;
"undefined";"undefined";"undefined";"undefined";14;5;3_51-75;0;23;12;52;12;52;1;4;1;false;452;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;36;25;69;25;69;1;8;1;false;618;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;27;16;59;16;59;1;9;1;false;547;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;7;4;57;4;57;1;7;1;false;503;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;40;29;73;29;73;1;7;1;false;472;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;12;1;8;1;8;1;8;1;false;434;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;11;0;0;0;0;1;4;1;false;432;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;12;1;8;1;8;1;5;1;false;451;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;3;0;0;0;0;1;2;1;false;456;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;19;12;63;12;63;1;10;1;false;437;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;5;2;40;2;40;1;2;1;false;439;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;19;8;42;8;42;1;3;1;false;465;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;11;4;36;4;36;1;7;1;false;439;
"undefined";"undefined";"undefined";"undefined";10;8;2_26-50;3;11;4;36;4;36;1;5;1;false;452;
"undefined";"undefined";"undefined";"undefined";10;6;2_26-50;1;11;4;36;4;36;1;3;1;false;436;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;23;16;70;16;70;1;5;1;false;539;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;4;1;25;1;25;1;6;1;false;507;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;4;1;25;1;25;1;1;1;true;443;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;4;1;25;1;25;1;9;1;false;459;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;9;2;22;2;22;1;2;1;false;436;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;3;0;0;0;0;1;3;1;false;576;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;10;3;30;3;30;1;10;1;false;464;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;6;3;50;3;50;1;5;1;false;420;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;13;2;15;2;15;1;6;1;false;417;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;15;4;27;4;27;1;6;1;false;531;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;9;6;67;6;67;1;10;1;false;541;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;24;13;54;13;54;1;7;1;false;451;
"undefined";"undefined";"undefined";"undefined";14;7;1_0-25;2;13;2;15;2;15;1;6;1;false;438;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;11;8;73;8;73;1;7;1;false;552;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;15;4;27;4;27;1;10;1;false;464;
"undefined";"undefined";"undefined";"undefined";6;2;3_51-75;3;9;6;67;6;67;1;6;1;false;568;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;18;11;61;11;61;1;3;1;false;459;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;9;2;22;2;22;1;10;1;false;540;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;8;1;13;1;13;1;4;1;false;441;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;29;18;62;18;62;1;9;1;false;438;
"undefined";"undefined";"undefined";"undefined";6;2;2_26-50;3;5;2;40;2;40;1;4;1;false;568;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;3;0;0;0;0;1;5;1;false;486;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;15;8;53;8;53;1;5;1;false;385;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;5;2;40;2;40;1;1;1;true;482;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;7;1;false;411;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;25;18;72;18;72;1;3;1;false;412;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;4;1;25;1;25;1;3;1;false;582;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;14;3;21;3;21;1;6;1;false;442;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;33;22;67;22;67;1;8;1;false;793;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;20;13;65;13;65;1;4;1;false;391;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;17;6;35;6;35;1;10;1;false;443;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;20;9;45;9;45;1;5;1;false;541;
"undefined";"undefined";"undefined";"undefined";14;3;2_26-50;2;17;6;35;6;35;1;1;1;true;484;
"undefined";"undefined";"undefined";"undefined";10;6;2_26-50;1;13;6;46;6;46;1;2;1;false;439;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;3;0;0;0;0;1;2;1;false;492;
"undefined";"undefined";"undefined";"undefined";14;5;3_51-75;0;26;15;58;15;58;1;5;1;false;485;
"undefined";"undefined";"undefined";"undefined";10;8;2_26-50;3;13;6;46;6;46;1;4;1;false;448;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;14;7;50;7;50;1;4;1;false;479;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;16;5;31;5;31;1;6;1;false;442;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;7;0;0;0;0;1;8;1;false;451;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;4;1;25;1;25;1;8;1;false;501;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;12;1;8;1;8;1;10;1;false;504;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;8;1;13;1;13;1;2;1;false;513;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;21;14;67;14;67;1;5;1;false;413;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;31;20;65;20;65;1;1;1;true;497;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;14;3;21;3;21;1;4;1;false;436;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;27;20;74;20;74;1;6;1;false;431;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;11;0;0;0;0;1;6;1;false;401;
"undefined";"undefined";"undefined";"undefined";14;7;1_0-25;2;12;1;8;1;8;1;10;1;false;470;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;4;1;25;1;25;1;8;1;false;505;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;11;8;73;8;73;1;3;1;false;480;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;11;8;73;8;73;1;8;1;false;526;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;12;1;8;1;8;1;10;1;false;517;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;11;0;0;0;0;1;7;1;false;476;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;3;0;0;0;0;1;6;1;false;446;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;6;3;50;3;50;1;9;1;false;510;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;15;8;53;8;53;1;5;1;false;510;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;20;9;45;9;45;1;5;1;false;458;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;8;1;13;1;13;1;8;1;false;466;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;4;1;25;1;25;1;9;1;false;503;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;4;1;25;1;25;1;3;1;false;459;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;28;17;61;17;61;1;10;1;false;463;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;15;8;53;8;53;1;9;1;false;398;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;9;2;22;2;22;1;3;1;false;402;
"undefined";"undefined";"undefined";"undefined";14;5;3_51-75;0;29;18;62;18;62;1;1;1;true;484;
"undefined";"undefined";"undefined";"undefined";14;3;2_26-50;2;15;4;27;4;27;1;10;1;false;474;
"undefined";"undefined";"undefined";"undefined";10;3;2_26-50;2;10;3;30;3;30;1;6;1;false;445;
"undefined";"undefined";"undefined";"undefined";14;8;2_26-50;3;19;8;42;8;42;1;6;1;false;462;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;21;10;48;10;48;1;8;1;false;436;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;7;4;57;4;57;1;8;1;false;504;
"undefined";"undefined";"undefined";"undefined";10;7;1_0-25;2;8;1;13;1;13;1;7;1;false;485;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;13;6;46;6;46;1;6;1;false;495;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;16;5;31;5;31;1;2;1;false;438;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;8;1;13;1;13;1;7;1;false;412;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;22;15;68;15;68;1;4;1;false;457;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;9;2;22;2;22;1;7;1;false;435;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;13;2;15;2;15;1;6;1;false;467;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;7;0;0;0;0;1;1;1;true;488;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;12;1;8;1;8;1;3;1;false;482;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;3;0;0;0;0;1;6;1;false;416;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;4;1;25;1;25;1;4;1;false;471;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;11;4;36;4;36;1;4;1;false;407;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;6;1;false;410;
"undefined";"undefined";"undefined";"undefined";6;2;3_51-75;3;7;4;57;4;57;1;10;1;false;532;
"undefined";"undefined";"undefined";"undefined";14;5;3_51-75;0;37;26;70;26;70;1;8;1;false;450;
