"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Contrast;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;4;1;false;732;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;4;1;false;807;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;3;1;false;866;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;1;1;true;805;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;10;1;false;879;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;3;1;false;778;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;3;1;false;743;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;776;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;1;1;true;811;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;8;1;false;798;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;3;1;false;894;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;7;1;false;776;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;10;1;false;804;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;3;1;false;842;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;5;1;false;1421;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;6;1;false;814;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;1;1;true;1554;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;8;1;false;835;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;5;1;false;786;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;3;1;false;999;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;7;1;false;833;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;4;1;false;953;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;1;1;true;830;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;6;1;false;738;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;5;1;false;811;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;8;1;false;1014;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;8;1;false;749;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;6;1;false;954;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;6;1;false;783;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;6;1;false;711;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;9;1;false;790;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;4;1;false;855;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;10;1;false;796;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;2;1;false;1101;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;8;1;false;742;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;1;1;true;725;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;6;1;false;739;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;3;1;false;761;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;7;1;false;734;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;8;1;false;721;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;2;1;false;710;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;2;1;false;650;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;2;1;false;749;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;1;1;true;735;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;718;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;2;1;false;673;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;6;1;false;719;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;7;1;false;1106;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;8;1;false;693;
